,id,item_name,supplier,quantity,cost_per_unit,total_cost,expiry_date,location,stock_status,order_date,delivery_date,delivery_status,days_to_expiry,expiry_status
5657,5657,Common Surgical Equipment,Healthfirst,272,26.61,7237.92,22/08/2027,Warehouse A,Out Of Stock,25/06/2023,19/12/2024,Delivered,907,Valid
5658,5658,Activity Personal Protective Equipment,Medicorp,49,249.29,12215.21,08/04/2026,Main Hospital,Available,19/12/2022,Not Delivered,Pending,406,Valid
5659,5659,Unit Sanitizers,Pharmaplus,36,332.97,11986.92,23/10/2025,Main Hospital,Out Of Stock,03/03/2024,23/11/2024,Delivered,239,Valid
5660,5660,Sell Personal Protective Equipment,Medicorp,46,172,7912,31/12/2099,Warehouse B,Available,22/05/2022,03/07/2022,Delivered,27336,Valid
5661,5661,Value Personal Protective Equipment,Pharmaplus,285,354.11,100921.35,22/06/2025,Warehouse A,Low Stock,28/11/2024,24/12/2024,Delivered,116,Valid
5662,5662,North Diagnostic Tools,Pharmaplus,23,300.88,6920.24,09/02/2028,Clinic Branch,Available,12/02/2023,17/02/2025,Delivered,1078,Valid
5663,5663,Phone Personal Protective Equipment,Medsupplies,199,408.15,81221.85,24/10/2025,Clinic Branch,Low Stock,15/08/2023,20/07/2024,Delivered,240,Valid
5664,5664,Run Surgical Equipment,Healthfirst,124,487.25,60419,30/01/2028,Main Hospital,Low Stock,30/08/2023,20/02/2025,Delivered,1068,Valid
5665,5665,Provide Diagnostic Tools,Medsupplies,113,45.78,5173.14,31/12/2099,Main Hospital,Low Stock,20/06/2023,06/07/2023,Delivered,27336,Valid
5666,5666,Chair Personal Protective Equipment,Medsupplies,152,141.22,21465.44,09/03/2025,Warehouse A,Available,27/11/2023,30/11/2023,Delivered,11,Valid
5667,5667,Foot Diagnostic Tools,Healthfirst,166,119.54,19843.64,21/03/2024,Clinic Branch,Out Of Stock,30/05/2022,30/03/2023,Delivered,-342,Expired
5668,5668,Son Personal Protective Equipment,Carewell,196,74.57,14615.72,30/11/2025,Main Hospital,Available,21/11/2023,27/01/2024,Delivered,277,Valid
5669,5669,Religious Medicine,Pharmaplus,56,406.48,22762.88,28/09/2025,Warehouse A,Available,07/05/2024,30/11/2024,Delivered,214,Valid
5670,5670,Such Sanitizers,Pharmaplus,108,218.47,23594.76,30/09/2026,Clinic Branch,Low Stock,20/12/2023,13/04/2024,Delivered,581,Valid
5671,5671,Mother Surgical Equipment,Carewell,173,125,21625,05/01/2025,Emergency Storage,Low Stock,15/11/2022,19/09/2023,Delivered,-52,Expired
5672,5672,Big Diagnostic Tools,Pharmaplus,177,491.19,86940.63,02/02/2028,Clinic Branch,Available,27/08/2022,Not Delivered,Pending,1071,Valid
5673,5673,Seem Personal Protective Equipment,Medicorp,3,481.76,1445.28,10/06/2027,Clinic Branch,Available,17/04/2024,31/12/2024,Delivered,834,Valid
5674,5674,Including Diagnostic Tools,Medsupplies,3,415.17,1245.51,18/12/2027,Warehouse B,Available,06/01/2023,16/08/2023,Delivered,1025,Valid
5675,5675,Four Personal Protective Equipment,Pharmaplus,78,177.08,13812.24,02/05/2025,Clinic Branch,Out Of Stock,12/08/2022,30/07/2023,Delivered,65,Valid
5676,5676,Country Personal Protective Equipment,Healthfirst,169,317.4,53640.6,04/03/2026,Warehouse B,Low Stock,14/04/2023,25/05/2023,Delivered,371,Valid
5677,5677,Teach Medicine,Carewell,130,22.65,2944.5,25/10/2027,Emergency Storage,Low Stock,08/09/2024,Not Delivered,Pending,971,Valid
5678,5678,Fine Personal Protective Equipment,Pharmaplus,266,158.61,42190.26,21/06/2024,Clinic Branch,Low Stock,05/08/2023,29/01/2025,Delivered,-250,Expired
5679,5679,For Surgical Equipment,Medsupplies,158,429.75,67900.5,24/09/2024,Emergency Storage,Low Stock,06/12/2024,11/12/2024,Delivered,-155,Expired
5680,5680,Ready Personal Protective Equipment,Unknown,238,230.54,54868.52,02/03/2026,Warehouse A,Available,27/05/2023,29/09/2023,Delivered,369,Valid
5681,5681,A Personal Protective Equipment,Medicorp,231,191.8,44305.8,15/02/2027,Warehouse A,Out Of Stock,24/10/2023,04/09/2024,Delivered,719,Valid
5682,5682,Condition Sanitizers,Medsupplies,134,312.62,41891.08,01/03/2024,Emergency Storage,Low Stock,19/11/2024,21/12/2024,Delivered,-362,Expired
5683,5683,Service Personal Protective Equipment,Carewell,91,139.23,12669.93,23/01/2027,Warehouse B,Out Of Stock,20/11/2023,19/11/2024,Delivered,696,Valid
5684,5684,Talk Surgical Equipment,Healthfirst,180,246.29,44332.2,23/06/2024,Main Hospital,Low Stock,16/05/2024,13/02/2025,Delivered,-248,Expired
5685,5685,Everything Sanitizers,Pharmaplus,283,83.67,23678.61,24/04/2024,Warehouse B,Out Of Stock,05/06/2023,25/02/2025,Delivered,-308,Expired
5686,5686,Care Diagnostic Tools,Medicorp,166,98.15,16292.9,28/02/2025,Main Hospital,Low Stock,17/04/2023,18/05/2024,Delivered,2,Valid
5687,5687,Plant Personal Protective Equipment,Medicorp,287,103.02,29566.74,05/10/2025,Warehouse A,Out Of Stock,01/04/2024,25/04/2024,Delivered,221,Valid
5688,5688,Especially Diagnostic Tools,Pharmaplus,170,491.11,83488.7,27/06/2027,Emergency Storage,Low Stock,10/01/2025,22/03/2025,Delivered,851,Valid
5689,5689,Phone Diagnostic Tools,Carewell,8,455.64,3645.12,18/11/2025,Clinic Branch,Available,22/08/2023,12/10/2023,Delivered,265,Valid
5690,5690,War Diagnostic Tools,Pharmaplus,30,179.12,5373.6,27/01/2027,Main Hospital,Low Stock,09/06/2022,01/11/2022,Delivered,700,Valid
5691,5691,Ok Personal Protective Equipment,Carewell,115,101.28,11647.2,18/10/2026,Clinic Branch,Available,21/02/2023,15/04/2023,Delivered,599,Valid
5692,5692,Couple Medicine,Carewell,0,66.42,0,02/04/2025,Emergency Storage,Out Of Stock,20/02/2024,27/04/2024,Delivered,35,Valid
5693,5693,Language Surgical Equipment,Pharmaplus,182,462.29,84136.78,07/05/2025,Warehouse B,Available,22/07/2023,09/06/2024,Delivered,70,Valid
5694,5694,Center Medicine,Pharmaplus,61,232.23,14166.03,31/10/2025,Emergency Storage,Low Stock,30/06/2022,28/07/2023,Delivered,247,Valid
5695,5695,Shake Diagnostic Tools,Medicorp,44,151.04,6645.76,17/09/2025,Emergency Storage,Available,27/02/2024,28/03/2024,Delivered,203,Valid
5696,5696,News Surgical Equipment,Pharmaplus,198,87.25,17275.5,20/11/2025,Clinic Branch,Out Of Stock,17/11/2023,17/07/2024,Delivered,267,Valid
5697,5697,Again Diagnostic Tools,Medsupplies,166,350.79,58231.14,22/08/2024,Clinic Branch,Available,22/06/2023,14/08/2023,Delivered,-188,Expired
5698,5698,Shoulder Surgical Equipment,Carewell,142,83.41,11844.22,18/03/2025,Warehouse A,Out Of Stock,02/07/2023,11/07/2023,Delivered,20,Valid
5699,5699,Song Medicine,Healthfirst,281,27.43,7707.83,23/02/2028,Warehouse B,Low Stock,12/11/2022,27/09/2024,Delivered,1092,Valid
5700,5700,Exist Surgical Equipment,Medicorp,66,145.41,9597.06,10/12/2026,Emergency Storage,Available,26/07/2023,Not Delivered,Pending,652,Valid
5701,5701,Size Diagnostic Tools,Carewell,260,75.39,19601.4,05/11/2027,Warehouse A,Out Of Stock,18/02/2024,08/04/2024,Delivered,982,Valid
5702,5702,Mr Sanitizers,Pharmaplus,179,432.54,77424.66,08/06/2027,Warehouse B,Out Of Stock,04/08/2022,28/02/2023,Delivered,832,Valid
5703,5703,Information Medicine,Medicorp,120,213.71,25645.2,31/12/2099,Emergency Storage,Available,28/10/2024,08/03/2025,Delivered,27336,Valid
5704,5704,Provide Medicine,Healthfirst,39,372.4,14523.6,22/07/2024,Main Hospital,Out Of Stock,12/07/2022,23/12/2023,Delivered,-219,Expired
5705,5705,Join Diagnostic Tools,Medicorp,226,73.83,16685.58,09/02/2028,Warehouse B,Low Stock,15/01/2025,17/02/2025,Delivered,1078,Valid
5706,5706,Something Sanitizers,Pharmaplus,61,31.9,1945.9,27/05/2025,Warehouse B,Out Of Stock,31/03/2024,02/05/2024,Delivered,90,Valid
5707,5707,World Medicine,Healthfirst,101,18.63,1881.63,04/07/2025,Main Hospital,Low Stock,22/01/2023,29/06/2024,Delivered,128,Valid
5708,5708,Alone Diagnostic Tools,Medicorp,80,100.94,8075.2,31/12/2099,Emergency Storage,Available,05/08/2023,28/10/2024,Delivered,27336,Valid
5709,5709,Street Medicine,Healthfirst,239,70.94,16954.66,30/09/2027,Warehouse B,Available,18/08/2024,26/08/2024,Delivered,946,Valid
5710,5710,Surface Diagnostic Tools,Carewell,44,358.47,15772.68,20/04/2024,Clinic Branch,Out Of Stock,05/10/2022,10/02/2024,Delivered,-312,Expired
5711,5711,Lose Surgical Equipment,Carewell,170,191.33,32526.1,26/05/2026,Warehouse A,Out Of Stock,15/01/2025,11/03/2025,Delivered,454,Valid
5712,5712,Bank Diagnostic Tools,Medicorp,96,149.01,14304.96,03/06/2025,Warehouse A,Out Of Stock,01/03/2022,17/03/2022,Delivered,97,Valid
5713,5713,Pressure Medicine,Carewell,111,132.73,14733.03,05/06/2027,Warehouse A,Out Of Stock,24/05/2024,02/12/2024,Delivered,829,Valid
5714,5714,Develop Diagnostic Tools,Healthfirst,219,328.78,72002.82,15/08/2024,Emergency Storage,Low Stock,06/05/2024,17/10/2024,Delivered,-195,Expired
5715,5715,Follow Diagnostic Tools,Medicorp,115,112.89,12982.35,23/08/2025,Warehouse A,Available,12/12/2022,29/03/2023,Delivered,178,Valid
5716,5716,Trouble Sanitizers,Healthfirst,132,343.64,45360.48,07/11/2025,Emergency Storage,Available,18/09/2024,11/01/2025,Delivered,254,Valid
5717,5717,That Personal Protective Equipment,Carewell,55,358.96,19742.8,06/04/2026,Main Hospital,Available,16/11/2023,06/03/2024,Delivered,404,Valid
5718,5718,Could Personal Protective Equipment,Medicorp,217,126.48,27446.16,04/06/2026,Warehouse A,Low Stock,05/09/2022,06/06/2023,Delivered,463,Valid
5719,5719,Expert Surgical Equipment,Carewell,43,178.53,7676.79,27/09/2026,Clinic Branch,Out Of Stock,07/10/2024,01/01/2025,Delivered,578,Valid
5720,5720,Prevent Sanitizers,Medicorp,210,400.3,84063,13/03/2027,Clinic Branch,Out Of Stock,15/03/2023,29/03/2023,Delivered,745,Valid
5721,5721,Be Personal Protective Equipment,Medicorp,4,19.78,79.12,02/09/2024,Warehouse B,Available,02/08/2022,24/08/2023,Delivered,-177,Expired
5722,5722,Remain Diagnostic Tools,Carewell,233,166.02,38682.66,03/09/2026,Warehouse B,Out Of Stock,26/03/2024,26/07/2024,Delivered,554,Valid
5723,5723,Cut Sanitizers,Medsupplies,82,256,20992,03/04/2025,Main Hospital,Available,26/12/2024,01/01/2025,Delivered,36,Valid
5724,5724,Charge Surgical Equipment,Pharmaplus,82,88.37,7246.34,22/09/2025,Main Hospital,Out Of Stock,19/11/2023,Not Delivered,Pending,208,Valid
5725,5725,Resource Medicine,Medsupplies,129,442.9,57134.1,03/02/2026,Warehouse B,Available,05/07/2023,11/07/2023,Delivered,342,Valid
5726,5726,Outside Diagnostic Tools,Medsupplies,261,19.41,5066.01,23/11/2025,Main Hospital,Out Of Stock,14/05/2023,06/09/2024,Delivered,270,Valid
5727,5727,Food Sanitizers,Healthfirst,223,186.57,41605.11,17/12/2025,Emergency Storage,Out Of Stock,27/01/2025,Not Delivered,Pending,294,Valid
5728,5728,Team Sanitizers,Carewell,259,326.06,84449.54,22/10/2027,Warehouse A,Available,14/11/2024,21/01/2025,Delivered,968,Valid
5729,5729,Article Medicine,Carewell,175,350.26,61295.5,26/12/2027,Main Hospital,Out Of Stock,22/05/2024,12/08/2024,Delivered,1033,Valid
5730,5730,House Surgical Equipment,Medsupplies,224,169.3,37923.2,12/07/2025,Warehouse B,Out Of Stock,23/12/2024,Not Delivered,Pending,136,Valid
5731,5731,Start Personal Protective Equipment,Medsupplies,185,118.68,21955.8,13/12/2026,Clinic Branch,Available,04/05/2024,20/03/2025,Delivered,655,Valid
5732,5732,Everything Sanitizers,Medicorp,284,288.96,82064.64,18/12/2027,Warehouse B,Out Of Stock,27/05/2022,07/09/2023,Delivered,1025,Valid
5733,5733,Toward Surgical Equipment,Pharmaplus,194,394.43,76519.42,20/02/2027,Warehouse B,Available,15/10/2022,10/10/2024,Delivered,724,Valid
5734,5734,Pretty Sanitizers,Carewell,134,344.22,46125.48,30/10/2025,Emergency Storage,Available,27/05/2023,27/06/2023,Delivered,246,Valid
5735,5735,Final Sanitizers,Medicorp,157,103.46,16243.22,27/03/2026,Main Hospital,Out Of Stock,04/10/2023,28/02/2024,Delivered,394,Valid
5736,5736,Meet Sanitizers,Medicorp,11,206.63,2272.93,04/08/2025,Warehouse A,Low Stock,23/11/2023,10/12/2024,Delivered,159,Valid
5737,5737,Beat Personal Protective Equipment,Unknown,164,357.47,58625.08,31/10/2024,Emergency Storage,Available,14/07/2022,17/02/2024,Delivered,-118,Expired
5738,5738,Again Surgical Equipment,Healthfirst,174,149.19,25959.06,20/12/2025,Clinic Branch,Available,04/01/2023,11/03/2025,Delivered,297,Valid
5739,5739,Its Surgical Equipment,Medsupplies,246,171.53,42196.38,31/12/2099,Warehouse B,Low Stock,17/06/2023,09/02/2024,Delivered,27336,Valid
5740,5740,Discover Sanitizers,Medsupplies,136,356.89,48537.04,07/09/2027,Warehouse B,Low Stock,16/09/2024,29/11/2024,Delivered,923,Valid
5741,5741,Share Medicine,Pharmaplus,263,224.82,59127.66,01/07/2025,Warehouse A,Available,11/01/2024,26/11/2024,Delivered,125,Valid
5742,5742,Center Diagnostic Tools,Carewell,83,409.93,34024.19,07/12/2024,Main Hospital,Available,07/07/2023,04/02/2025,Delivered,-81,Expired
5743,5743,Matter Surgical Equipment,Healthfirst,132,123.26,16270.32,14/08/2027,Warehouse B,Available,05/01/2024,07/09/2024,Delivered,899,Valid
5744,5744,Information Surgical Equipment,Medsupplies,185,350.28,64801.8,14/09/2025,Main Hospital,Available,30/03/2024,15/06/2024,Delivered,200,Valid
5745,5745,Long Medicine,Carewell,104,380.96,39619.84,05/07/2027,Clinic Branch,Available,12/02/2024,12/11/2024,Delivered,859,Valid
5746,5746,Fear Surgical Equipment,Carewell,58,8.11,470.38,28/04/2026,Warehouse B,Out Of Stock,07/06/2023,27/07/2023,Delivered,426,Valid
5747,5747,Despite Sanitizers,Pharmaplus,216,140.06,30252.96,10/01/2028,Emergency Storage,Available,22/10/2024,09/11/2024,Delivered,1048,Valid
5748,5748,Help Surgical Equipment,Carewell,281,426.89,119956.09,14/10/2027,Warehouse A,Out Of Stock,05/09/2024,31/10/2024,Delivered,960,Valid
5749,5749,Thought Sanitizers,Healthfirst,67,238.16,15956.72,06/06/2026,Emergency Storage,Available,05/12/2022,27/03/2023,Delivered,465,Valid
5750,5750,Much Medicine,Carewell,165,253.89,41891.85,18/08/2026,Warehouse A,Out Of Stock,06/12/2023,18/05/2024,Delivered,538,Valid
5751,5751,Test Sanitizers,Healthfirst,230,336.61,77420.3,17/12/2025,Emergency Storage,Available,30/06/2023,09/01/2025,Delivered,294,Valid
5752,5752,Whose Surgical Equipment,Pharmaplus,277,40.24,11146.48,13/11/2024,Main Hospital,Available,13/03/2022,11/11/2022,Delivered,-105,Expired
5753,5753,Visit Sanitizers,Healthfirst,123,381.66,46944.18,10/01/2027,Main Hospital,Out Of Stock,03/12/2022,20/08/2024,Delivered,683,Valid
5754,5754,Edge Diagnostic Tools,Pharmaplus,299,391.05,116923.95,18/06/2027,Main Hospital,Out Of Stock,16/05/2022,15/05/2023,Delivered,842,Valid
5755,5755,Fund Medicine,Medsupplies,292,339.54,99145.68,04/03/2024,Warehouse B,Available,24/10/2022,04/06/2024,Delivered,-359,Expired
5756,5756,Pattern Diagnostic Tools,Medsupplies,180,424.13,76343.4,09/11/2027,Clinic Branch,Low Stock,26/04/2022,17/08/2024,Delivered,986,Valid
5757,5757,Skill Sanitizers,Unknown,218,110.89,24174.02,21/01/2027,Warehouse B,Available,19/09/2022,16/05/2023,Delivered,694,Valid
5758,5758,Argue Sanitizers,Healthfirst,102,361.09,36831.18,16/07/2027,Warehouse B,Out Of Stock,10/11/2024,26/02/2025,Delivered,870,Valid
5759,5759,Smile Personal Protective Equipment,Medsupplies,178,411.07,73170.46,02/04/2027,Main Hospital,Low Stock,30/09/2024,05/11/2024,Delivered,765,Valid
5760,5760,Study Diagnostic Tools,Pharmaplus,150,418.56,62784,15/03/2025,Emergency Storage,Available,31/12/2024,18/01/2025,Delivered,17,Valid
5761,5761,Money Medicine,Healthfirst,109,326.2,35555.8,16/02/2025,Warehouse B,Low Stock,11/02/2025,16/03/2025,Delivered,-10,Expired
5762,5762,Let Sanitizers,Carewell,58,161.99,9395.42,12/11/2026,Clinic Branch,Available,19/12/2022,16/05/2024,Delivered,624,Valid
5763,5763,Account Medicine,Healthfirst,244,306.09,74685.96,30/10/2026,Warehouse B,Out Of Stock,07/04/2022,Not Delivered,Pending,611,Valid
5764,5764,Everything Medicine,Medicorp,259,168.57,43659.63,25/09/2027,Warehouse B,Available,16/04/2024,01/01/2025,Delivered,941,Valid
5765,5765,Everything Medicine,Medicorp,46,392.74,18066.04,16/01/2028,Warehouse B,Available,02/06/2022,Not Delivered,Pending,1054,Valid
5766,5766,Popular Personal Protective Equipment,Carewell,284,98.53,27982.52,30/08/2024,Clinic Branch,Out Of Stock,23/07/2022,16/05/2024,Delivered,-180,Expired
5767,5767,Day Diagnostic Tools,Pharmaplus,188,124.31,23370.28,27/04/2024,Warehouse A,Available,15/12/2024,11/01/2025,Delivered,-305,Expired
5768,5768,Drive Personal Protective Equipment,Medicorp,163,433.47,70655.61,04/05/2025,Clinic Branch,Out Of Stock,03/10/2023,16/06/2024,Delivered,67,Valid
5769,5769,Reason Surgical Equipment,Pharmaplus,67,205.67,13779.89,02/07/2026,Clinic Branch,Low Stock,10/11/2023,26/12/2024,Delivered,491,Valid
5770,5770,Risk Diagnostic Tools,Healthfirst,171,178.93,30597.03,09/04/2027,Warehouse A,Available,09/10/2024,29/10/2024,Delivered,772,Valid
5771,5771,Fly Personal Protective Equipment,Pharmaplus,287,495.82,142300.34,04/03/2024,Warehouse B,Out Of Stock,19/08/2023,14/01/2024,Delivered,-359,Expired
5772,5772,Affect Surgical Equipment,Pharmaplus,41,127.16,5213.56,30/07/2026,Warehouse B,Out Of Stock,12/07/2024,13/11/2024,Delivered,519,Valid
5773,5773,Third Sanitizers,Medsupplies,146,349.46,51021.16,03/06/2024,Warehouse A,Out Of Stock,23/02/2023,08/01/2025,Delivered,-268,Expired
5774,5774,Instead Sanitizers,Carewell,195,404.59,78895.05,22/09/2025,Warehouse B,Out Of Stock,18/05/2023,23/11/2024,Delivered,208,Valid
5775,5775,Really Personal Protective Equipment,Medicorp,162,36.07,5843.34,22/01/2027,Emergency Storage,Out Of Stock,08/09/2023,21/11/2024,Delivered,695,Valid
5776,5776,Yes Surgical Equipment,Healthfirst,49,307.17,15051.33,02/04/2025,Clinic Branch,Low Stock,11/12/2022,04/10/2024,Delivered,35,Valid
5777,5777,Him Diagnostic Tools,Healthfirst,76,316.96,24088.96,13/06/2025,Main Hospital,Available,23/07/2022,11/06/2024,Delivered,107,Valid
5778,5778,Paper Diagnostic Tools,Healthfirst,110,484.83,53331.3,24/12/2024,Main Hospital,Low Stock,23/03/2023,15/08/2023,Delivered,-64,Expired
5779,5779,Threat Personal Protective Equipment,Carewell,199,221.57,44092.43,10/01/2027,Clinic Branch,Low Stock,19/01/2023,17/08/2024,Delivered,683,Valid
5780,5780,Wish Personal Protective Equipment,Medicorp,272,396.68,107896.96,07/11/2025,Clinic Branch,Low Stock,14/12/2022,14/10/2023,Delivered,254,Valid
5781,5781,Teacher Surgical Equipment,Medicorp,154,223.68,34446.72,12/08/2025,Warehouse B,Low Stock,02/02/2025,17/03/2025,Delivered,167,Valid
5782,5782,Energy Diagnostic Tools,Medicorp,45,290.79,13085.55,18/05/2024,Emergency Storage,Available,18/03/2024,12/05/2024,Delivered,-284,Expired
5783,5783,List Personal Protective Equipment,Medicorp,195,477.79,93169.05,13/05/2024,Clinic Branch,Out Of Stock,01/05/2024,25/07/2024,Delivered,-289,Expired
5784,5784,Where Medicine,Medsupplies,5,84.62,423.1,04/11/2024,Warehouse A,Out Of Stock,23/10/2022,17/11/2023,Delivered,-114,Expired
5785,5785,Head Surgical Equipment,Medsupplies,214,76.84,16443.76,01/03/2027,Warehouse A,Out Of Stock,27/10/2023,Not Delivered,Pending,733,Valid
5786,5786,See Diagnostic Tools,Medicorp,170,439.49,74713.3,09/11/2027,Warehouse B,Available,25/06/2022,25/10/2022,Delivered,986,Valid
5787,5787,Almost Surgical Equipment,Medsupplies,6,422.03,2532.18,13/06/2024,Warehouse A,Low Stock,05/10/2022,19/05/2023,Delivered,-258,Expired
5788,5788,At Sanitizers,Healthfirst,62,150.89,9355.18,23/06/2024,Clinic Branch,Out Of Stock,27/09/2023,20/08/2024,Delivered,-248,Expired
5789,5789,Pretty Personal Protective Equipment,Healthfirst,0,415.93,0,03/08/2024,Clinic Branch,Low Stock,22/12/2022,08/12/2023,Delivered,-207,Expired
5790,5790,Lose Diagnostic Tools,Medicorp,66,404.71,26710.86,20/05/2026,Warehouse B,Out Of Stock,31/08/2023,02/04/2024,Delivered,448,Valid
5791,5791,Hot Sanitizers,Medsupplies,58,338.95,19659.1,06/10/2027,Main Hospital,Low Stock,19/03/2024,22/07/2024,Delivered,952,Valid
5792,5792,Writer Personal Protective Equipment,Carewell,11,451.26,4963.86,31/12/2099,Emergency Storage,Out Of Stock,02/01/2024,22/02/2024,Delivered,27336,Valid
5793,5793,Receive Diagnostic Tools,Healthfirst,52,372.32,19360.64,06/05/2027,Clinic Branch,Low Stock,16/08/2022,03/10/2023,Delivered,799,Valid
5794,5794,Purpose Medicine,Medicorp,145,85.34,12374.3,08/02/2026,Warehouse B,Out Of Stock,03/08/2022,07/05/2024,Delivered,347,Valid
5795,5795,Near Medicine,Pharmaplus,3,311.11,933.33,19/10/2026,Clinic Branch,Available,06/10/2024,12/01/2025,Delivered,600,Valid
5796,5796,Memory Diagnostic Tools,Carewell,61,179.67,10959.87,29/08/2024,Warehouse A,Out Of Stock,14/05/2023,Not Delivered,Pending,-181,Expired
5797,5797,Save Personal Protective Equipment,Pharmaplus,179,251.55,45027.45,22/09/2024,Warehouse A,Low Stock,13/12/2022,07/03/2023,Delivered,-157,Expired
5798,5798,Road Diagnostic Tools,Healthfirst,32,488.06,15617.92,06/12/2027,Emergency Storage,Out Of Stock,06/11/2024,26/02/2025,Delivered,1013,Valid
